,food,ndbList,ndbNumber,group,measures,name,nutrient_id,unit,value
34,cantaloupe,0,09181,Proximates,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '60'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '54'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '53'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '277'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '35'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '188'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '23'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '150'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '19'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '47'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '46'}]",Energy,208,kcal,34
35,cantaloupe,0,09181,Proximates,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.49'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.34'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.31'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '6.84'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.86'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.64'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.58'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.70'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.46'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '1.16'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.13'}]",Protein,203,g,0.84
36,cantaloupe,0,09181,Proximates,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.34'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.30'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.30'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.55'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.19'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.05'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.13'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.84'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.10'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.26'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.25'}]",Total lipid (fat),204,g,0.19
37,cantaloupe,0,09181,Proximates,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '14.44'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '13.06'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '12.73'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '66.42'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '8.32'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '45.04'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.63'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '35.99'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.49'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '11.26'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '10.93'}]","Carbohydrate, by difference",205,g,8.16
38,cantaloupe,0,09181,Proximates,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.6'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.4'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.4'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.3'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.9'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.0'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.6'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.0'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.5'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '1.2'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.2'}]","Fiber, total dietary",291,g,0.9
39,cantaloupe,0,09181,Proximates,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '13.91'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '12.58'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '12.26'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '63.98'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '8.02'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '43.39'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.42'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '34.66'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.32'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '10.85'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '10.53'}]","Sugars, total",269,g,7.86
40,cantaloupe,0,09181,Minerals,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '16'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '14'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '14'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '73'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '9'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '50'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '6'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '40'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '5'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '12'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '12'}]","Calcium, Ca",301,mg,9
41,cantaloupe,0,09181,Minerals,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.37'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.34'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.33'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.71'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.21'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.16'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.14'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.93'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.12'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.29'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.28'}]","Iron, Fe",303,mg,0.21
42,cantaloupe,0,09181,Minerals,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '21'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '19'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '19'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '98'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '12'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '66'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '8'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '53'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '7'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '17'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '16'}]","Magnesium, Mg",304,mg,12
43,cantaloupe,0,09181,Minerals,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '27'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '24'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '23'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '122'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '15'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '83'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '10'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '66'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '8'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '21'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '20'}]","Phosphorus, P",305,mg,15
44,cantaloupe,0,09181,Minerals,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '473'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '427'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '417'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '2173'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '272'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '1474'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '184'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '1177'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '147'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '368'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '358'}]","Potassium, K",306,mg,267
45,cantaloupe,0,09181,Minerals,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '28'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '26'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '25'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '130'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '16'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '88'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '11'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '71'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '9'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '22'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '21'}]","Sodium, Na",307,mg,16
46,cantaloupe,0,09181,Minerals,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.32'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.29'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.28'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.47'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.18'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.99'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.12'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.79'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.10'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.25'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.24'}]","Zinc, Zn",309,mg,0.18
47,cantaloupe,0,09181,Vitamins,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '65.0'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '58.7'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '57.3'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '298.7'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '37.4'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '202.6'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '25.3'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '161.8'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '20.2'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '50.6'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '49.2'}]","Vitamin C, total ascorbic acid",401,mg,36.7
48,cantaloupe,0,09181,Vitamins,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.073'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.066'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.064'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.334'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.042'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.226'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.028'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.181'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.023'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.057'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.055'}]",Thiamin,404,mg,0.041
49,cantaloupe,0,09181,Vitamins,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.034'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.030'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.030'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.155'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.019'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.105'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.013'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.084'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.010'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.026'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.025'}]",Riboflavin,405,mg,0.019
50,cantaloupe,0,09181,Vitamins,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.299'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.174'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.145'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.975'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.749'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.052'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.506'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.237'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.404'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '1.013'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.984'}]",Niacin,406,mg,0.734
51,cantaloupe,0,09181,Vitamins,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.127'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.115'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.112'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.586'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.073'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.397'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.050'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.318'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.040'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.099'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.096'}]",Vitamin B-6,415,mg,0.072
52,cantaloupe,0,09181,Vitamins,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '37'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '34'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '33'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '171'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '21'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '116'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '14'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '93'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '12'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '29'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '28'}]","Folate, DFE",435,µg,21
53,cantaloupe,0,09181,Vitamins,"[{'label': 'cup, balls', 'eqv': 177.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'cup, cubes', 'eqv': 160.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'cup, diced', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'melon, large (about 6-1/2"" dia)', 'eqv': 814.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'wedge, large (1/8 of large melon)', 'eqv': 102.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'melon, medium (about 5"" dia)', 'eqv': 552.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'wedge, medium (1/8 of medium melon)', 'eqv': 69.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'melon, small (about 4-1/4"" dia)', 'eqv': 441.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'wedge, small (1/8 of small melon)', 'eqv': 55.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'cantaloupe balls', 'eqv': 138.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.00'}, {'label': 'NLEA serving', 'eqv': 134.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
